date,time,price
06.04.18,10:37:00.726382,176.0
06.04.18,10:37:10.081530,176.0
06.04.18,10:37:21.539661,176.0
06.04.18,10:37:29.481031,176.0
06.04.18,10:37:37.397137,176.0
06.04.18,10:37:46.766805,176.0
06.04.18,10:37:58.665377,176.0
06.04.18,10:38:07.142898,176.0
06.04.18,10:38:12.195995,176.0
06.04.18,10:38:18.884242,176.0
06.04.18,10:38:27.228571,176.0
06.04.18,10:38:36.411429,176.0
06.04.18,10:38:44.162945,176.0
06.04.18,10:38:54.634944,176.0
06.04.18,10:39:01.589290,176.0
06.04.18,10:39:08.760697,176.0
06.04.18,10:39:18.927984,176.0
06.04.18,10:39:28.542061,176.0
06.04.18,10:39:40.953578,176.0
06.04.18,10:39:47.701253,176.0
06.04.18,10:39:52.949802,176.0
06.04.18,10:39:58.633741,176.0
06.04.18,10:40:08.973426,176.2
06.04.18,10:40:19.352112,176.2
06.04.18,10:40:24.571830,176.2
06.04.18,10:40:32.326346,176.2
06.04.18,10:40:36.335614,176.2
06.04.18,10:40:41.246049,176.2
06.04.18,10:40:45.616135,176.2
06.04.18,10:40:50.407925,176.2
06.04.18,10:40:55.958336,176.2
06.04.18,10:41:02.863595,176.2
06.04.18,10:41:09.245839,176.2
06.04.18,10:41:23.552600,176.2
06.04.18,10:41:31.890673,176.2
06.04.18,10:41:41.442925,176.2
06.04.18,10:41:48.606984,176.2
06.04.18,10:41:59.593362,176.2
06.04.18,10:42:06.883028,176.2
06.04.18,10:42:13.158379,176.2
06.04.18,10:42:28.103282,176.2
06.04.18,10:42:36.809123,176.2
06.04.18,10:42:41.497338,176.2
06.04.18,10:42:47.575549,176.2
06.04.18,10:42:53.224181,176.2
06.04.18,10:42:59.045039,176.2
06.04.18,10:43:04.262431,176.2
06.04.18,10:43:09.440106,176.2
06.04.18,10:43:15.619577,176.2
06.04.18,10:43:20.931934,176.2
06.04.18,10:43:26.426807,176.2
06.04.18,10:43:31.646999,176.2
06.04.18,10:43:36.973793,176.2
06.04.18,10:43:41.613128,176.2
06.04.18,10:43:47.436072,176.2
06.04.18,10:43:51.933298,176.2
06.04.18,10:43:57.583807,176.2
06.04.18,10:44:04.729139,176.2
06.04.18,10:44:13.421415,176.2
06.04.18,10:44:19.741210,176.2
06.04.18,10:44:25.717466,176.2
06.04.18,10:44:32.045000,176.2
06.04.18,10:44:37.323216,176.2
06.04.18,10:44:43.493698,176.2
06.04.18,10:44:50.912057,176.2
06.04.18,10:45:03.661376,176.2
06.04.18,10:45:10.714154,176.0
06.04.18,10:45:21.983298,176.0
06.04.18,10:45:31.363280,176.0
06.04.18,10:45:37.607246,176.0
06.04.18,10:45:45.402453,176.0
06.04.18,10:45:53.173978,176.0
06.04.18,10:45:59.345031,176.0
06.04.18,10:46:05.754868,176.0
06.04.18,10:46:13.032666,176.0
06.04.18,10:46:18.413667,176.0
06.04.18,10:46:26.737464,176.0
06.04.18,10:46:35.006973,176.0
06.04.18,10:46:40.869725,176.0
06.04.18,10:46:46.883578,176.0
06.04.18,10:46:53.989753,176.0
06.04.18,10:46:58.481153,176.0
06.04.18,10:47:03.279132,176.0
06.04.18,10:47:09.203851,176.0
06.04.18,10:47:15.083752,176.0
06.04.18,10:47:21.506158,176.0
06.04.18,10:47:27.323375,176.0
06.04.18,10:47:32.391001,176.0
06.04.18,10:47:39.333079,176.0
06.04.18,10:47:45.435043,176.0
06.04.18,10:47:53.116207,176.0
06.04.18,10:47:59.615180,176.0
06.04.18,10:48:07.203144,176.0
06.04.18,10:48:12.365873,176.0
06.04.18,10:48:19.177346,176.0
06.04.18,10:48:29.019913,176.0
06.04.18,10:48:35.828232,176.0
06.04.18,10:48:41.609540,176.0
06.04.18,10:48:49.638887,176.0
06.04.18,10:48:59.614430,176.0
06.04.18,10:49:04.684155,176.0
06.04.18,10:49:12.365873,176.0
06.04.18,10:49:20.426111,176.0
06.04.18,10:49:26.282668,176.0
06.04.18,10:49:37.720426,176.0
06.04.18,10:49:44.979825,176.0
06.04.18,10:49:50.993482,176.0
06.04.18,10:50:01.424427,176.0
06.04.18,10:50:10.425935,176.0
06.04.18,10:50:25.545982,176.0
06.04.18,10:50:41.654449,176.0
06.04.18,10:50:58.634146,176.0
06.04.18,10:51:04.989131,176.0
06.04.18,10:51:11.633277,176.0
06.04.18,10:51:20.624559,176.0
06.04.18,10:51:29.777961,176.0
06.04.18,10:51:38.142773,176.0
06.04.18,10:51:42.617988,176.0
06.04.18,10:51:56.071655,176.0
06.04.18,10:52:10.142893,176.0
06.04.18,10:52:18.653288,176.0
06.04.18,10:52:27.050485,176.0
06.04.18,10:52:35.894380,176.0
06.04.18,10:52:48.602240,176.0
06.04.18,10:52:57.614622,176.0
06.04.18,10:53:12.983405,176.0
06.04.18,10:53:21.001432,176.0
06.04.18,10:53:35.718633,176.0
06.04.18,10:54:24.704250,176.0
06.04.18,10:54:33.345222,176.0
06.04.18,10:54:41.651830,176.0
06.04.18,10:54:48.738898,176.0
06.04.18,10:54:56.788664,176.0
06.04.18,10:55:09.205935,176.0
06.04.18,10:55:15.329056,176.0
06.04.18,10:55:27.999032,176.0
06.04.18,10:55:35.805789,176.0
06.04.18,10:55:46.752678,176.0
06.04.18,10:56:05.589466,176.0
06.04.18,10:56:18.081115,176.0
06.04.18,10:56:23.321347,176.0
06.04.18,10:56:28.354202,176.0
06.04.18,10:56:39.156147,176.0
06.04.18,10:56:45.644674,176.0
06.04.18,10:56:50.826159,176.0
06.04.18,10:56:56.243920,176.0
06.04.18,10:57:05.687278,176.0
06.04.18,10:57:11.906422,176.0
06.04.18,10:57:18.452561,176.0
06.04.18,10:57:54.363062,175.7
06.04.18,10:58:22.230995,175.7
06.04.18,10:58:42.437251,175.7
06.04.18,10:58:52.060285,175.7
06.04.18,10:59:21.203801,176.25
06.04.18,10:59:56.123628,176.25
06.04.18,11:00:05.478332,176.25
06.04.18,11:00:13.015459,176.25
06.04.18,11:00:23.252887,176.25
06.04.18,11:00:39.961370,176.25
06.04.18,11:00:55.400699,176.25
06.04.18,11:01:06.925180,176.25
06.04.18,12:15:55.436544,176.0
06.04.18,12:16:04.141881,176.0
06.04.18,12:16:28.549136,176.0
06.04.18,12:16:38.041245,176.0
06.04.18,12:16:48.589999,176.0
06.04.18,12:16:57.372879,176.0
06.04.18,12:17:08.624419,176.0
06.04.18,12:17:25.002192,176.0
06.04.18,12:17:50.714353,176.0
06.04.18,12:17:59.984235,176.0
06.04.18,12:18:16.568919,176.0
06.04.18,12:21:57.805921,176.0
06.04.18,12:22:07.758009,176.0
06.04.18,12:22:20.191430,176.0
